Order_ID,Customer_ID,Order_Date,Month,City,Zone,Restaurant_Name,Cuisine,Customer_Type,Items_Count,Food_Amount,Discount_Amount,Delivery_Fee,Tax_Amount,Final_Order_Value,Payment_Mode,Delivery_Partner,Distance_km,Expected_Delivery_Min,Actual_Delivery_Min,Late_duration,Late_Delivery,Order_Status,Customer_Rating,Weather,Offer_Type,Revenue
ORD00395,CUST0546,23-05-2025,May,Mumbai,Central,Foodie's Stop,Momos,New,1,₹ 250.79,₹ 0.00,₹ 25.00,₹ 12.54,₹ 288.33,Wallet,UrbanRunner,10.7,55,50,-5,No,Refunded,,Clear,No Offer,High
ORD00396,CUST0324,10-05-2025,May,Pune,North,Noodle Hub,South Indian,Returning,5,"₹ 1,228.71",₹ 0.00,₹ 45.00,₹ 61.44,"₹ 1,335.15",Cash,Zippy,6.5,50,52,2,No,Delivered,4.7,Cloudy,No Offer,Medium
ORD00397,CUST0642,20-07-2025,July,Bengaluru,Central,Sweet Treats,Biryani,Premium,2,₹ 500.72,₹ 75.11,₹ 25.00,₹ 21.28,₹ 471.89,Cash,DoorDashPro,2.8,32,30,-2,No,Delivered,4.2,Clear,Combo Offer,High
ORD00398,CUST0321,09-05-2025,May,Jaipur,South,Urban Bites,South Indian,Returning,1,₹ 227.04,₹ 0.00,₹ 0.00,₹ 11.35,₹ 238.39,Wallet,Zippy,7.8,41,39,-2,No,Delivered,4.4,Cloudy,Free Delivery,Medium
ORD00399,CUST0011,07-03-2025,March,Jaipur,North,Zest Kitchen,North Indian,Returning,1,₹ 361.87,₹ 0.00,₹ 55.00,₹ 18.09,₹ 434.96,UPI,QuickRider,1.6,31,39,8,Yes,Delivered,3.5,Clear,No Offer,Medium
ORD00400,CUST0130,16-07-2025,July,Pune,Central,Burger Barn,Momos,Returning,3,₹ 431.85,₹ 50.00,₹ 55.00,₹ 19.09,₹ 455.94,UPI,UrbanRunner,3.1,27,24,-3,No,Delivered,4.8,Clear,Flat 50,Medium
ORD00401,CUST0378,12-05-2025,May,Jaipur,Central,Biryani House,Healthy,New,3,₹ 708.51,₹ 0.00,₹ 55.00,₹ 35.43,₹ 798.94,UPI,Zippy,5.8,43,42,-1,No,Delivered,4.2,Clear,No Offer,Medium
ORD00402,CUST0344,23-09-2025,September,Mumbai,Central,Urban Bites,Rolls,Returning,2,₹ 390.86,₹ 58.63,₹ 0.00,₹ 16.61,₹ 348.84,Credit Card,UrbanRunner,4.8,44,53,9,Yes,Delivered,3.7,Cloudy,Combo Offer,High
ORD00403,CUST0007,03-06-2025,June,Delhi,North,Urban Bites,Healthy,Returning,2,₹ 720.45,₹ 144.09,₹ 45.00,₹ 28.82,₹ 650.18,UPI,DoorDashPro,7.9,45,55,10,Yes,Delivered,3.6,Rainy,20% Off,Medium
ORD00404,CUST0568,06-01-2025,January,Kolkata,Central,Dosa Delight,Pizza,New,3,"₹ 1,364.51",₹ 272.90,₹ 0.00,₹ 54.58,"₹ 1,146.19",Credit Card,FastFleet,11.7,56,56,0,No,Delivered,4.3,Clear,20% Off,High
ORD00405,CUST0639,02-04-2025,April,Delhi,East,Spice Junction,Pizza,Returning,1,₹ 510.72,₹ 0.00,₹ 35.00,₹ 25.54,₹ 571.26,Credit Card,QuickRider,11.3,57,68,11,Yes,Delivered,3.3,Rainy,No Offer,High
ORD00406,CUST0287,31-12-2025,December,Delhi,South,Wok Express,Chinese,Returning,4,"₹ 1,021.15",₹ 0.00,₹ 25.00,₹ 51.06,"₹ 1,097.21",Debit Card,FastFleet,11.1,54,58,4,No,Delivered,4.1,Hot,No Offer,High
ORD00407,CUST0486,18-09-2025,September,Bengaluru,West,Pizza Palace,Momos,New,5,₹ 816.36,₹ 163.27,₹ 35.00,₹ 32.65,₹ 720.74,Cash,DoorDashPro,6.5,48,54,6,Yes,Delivered,3,Clear,20% Off,High
ORD00408,CUST0303,25-10-2025,October,Kolkata,South,Wok Express,Chinese,Returning,3,₹ 958.38,₹ 0.00,₹ 45.00,₹ 47.92,"₹ 1,051.30",Credit Card,QuickRider,10.8,52,58,6,Yes,Delivered,4.7,Cold,No Offer,High
ORD00409,CUST0368,23-09-2025,September,Kolkata,West,Zest Kitchen,Rolls,Returning,4,₹ 730.42,₹ 50.00,₹ 35.00,₹ 34.02,₹ 749.44,Cash,Zippy,9.8,54,49,-5,No,Delivered,4.4,Clear,Flat 50,High
ORD00410,CUST0557,31-05-2025,May,Hyderabad,South,Burger Barn,Pizza,New,3,"₹ 1,470.57",₹ 50.00,₹ 25.00,₹ 71.03,"₹ 1,516.60",UPI,DoorDashPro,8.4,48,51,3,No,Delivered,4,Clear,Flat 50,High
ORD00411,CUST0480,05-01-2025,January,Chennai,West,Foodie's Stop,Desserts,Returning,5,₹ 879.13,₹ 50.00,₹ 25.00,₹ 41.46,₹ 895.59,UPI,QuickRider,10.5,53,54,1,No,Delivered,3.5,Clear,Flat 50,High
ORD00412,CUST0231,24-06-2025,June,Mumbai,West,Wok Express,Desserts,Returning,2,₹ 349.02,₹ 0.00,₹ 55.00,₹ 17.45,₹ 421.47,Wallet,QuickRider,10.6,55,50,-5,No,Delivered,4.1,Cold,No Offer,High
ORD00413,CUST0066,06-08-2025,August,Hyderabad,East,Spice Junction,Momos,Returning,2,₹ 275.95,₹ 0.00,₹ 0.00,₹ 13.80,₹ 289.75,UPI,UrbanRunner,7.3,48,49,1,No,Cancelled,,Cold,Free Delivery,Medium
ORD00414,CUST0239,17-07-2025,July,Bengaluru,East,Cafe Crave,Momos,Returning,1,₹ 144.08,₹ 0.00,₹ 55.00,₹ 7.20,₹ 206.28,Debit Card,DoorDashPro,6.4,39,46,7,Yes,Delivered,3.8,Clear,No Offer,Medium
ORD00415,CUST0487,04-12-2025,December,Kolkata,East,Spice Junction,Rolls,New,1,₹ 212.65,₹ 0.00,₹ 0.00,₹ 10.63,₹ 223.28,Cash,FastFleet,5.3,36,37,1,No,Delivered,4.6,Clear,No Offer,Medium
ORD00416,CUST0094,06-11-2025,November,Mumbai,Central,Healthy Bowl,Healthy,New,4,"₹ 1,137.48",₹ 0.00,₹ 35.00,₹ 56.87,"₹ 1,229.35",Credit Card,DoorDashPro,11,63,81,18,Yes,Delivered,3.5,Rainy,No Offer,Medium
ORD00417,CUST0162,27-11-2025,November,Hyderabad,West,Biryani House,Momos,Returning,4,₹ 521.17,₹ 0.00,₹ 0.00,₹ 26.06,₹ 547.23,Credit Card,DoorDashPro,8.7,44,40,-4,No,Delivered,4.6,Clear,Free Delivery,High
ORD00418,CUST0075,18-11-2025,November,Bengaluru,South,Noodle Hub,Healthy,Premium,3,₹ 943.90,₹ 0.00,₹ 35.00,₹ 47.20,"₹ 1,026.10",Wallet,QuickRider,5.5,36,32,-4,No,Delivered,4.4,Clear,No Offer,High
ORD00419,CUST0449,15-07-2025,July,Pune,South,Urban Bites,Desserts,New,2,₹ 311.23,₹ 62.25,₹ 45.00,₹ 12.45,₹ 306.43,UPI,FastFleet,6.1,35,42,7,Yes,Delivered,4.7,Rainy,20% Off,High
ORD00420,CUST0036,30-08-2025,August,Delhi,South,Zest Kitchen,Biryani,New,4,"₹ 1,191.68",₹ 0.00,₹ 0.00,₹ 59.58,"₹ 1,251.26",Debit Card,UrbanRunner,8.5,44,44,0,No,Delivered,4.9,Clear,No Offer,Medium
ORD00421,CUST0432,21-04-2025,April,Kolkata,Central,Tandoor Tales,Pizza,Returning,1,₹ 556.47,₹ 0.00,₹ 25.00,₹ 27.82,₹ 609.29,Cash,Zippy,11.2,59,60,1,No,Delivered,4.4,Hot,No Offer,High
ORD00422,CUST0124,08-01-2025,January,Mumbai,North,Burger Barn,Chinese,Returning,1,₹ 265.31,₹ 53.06,₹ 35.00,₹ 10.61,₹ 257.86,Credit Card,FastFleet,4.5,34,41,7,No,Cancelled,,Cloudy,20% Off,High
ORD00423,CUST0614,20-04-2025,April,Chennai,South,Tandoor Tales,Biryani,Returning,4,"₹ 1,143.64",₹ 0.00,₹ 25.00,₹ 57.18,"₹ 1,225.82",UPI,QuickRider,1.7,28,34,6,Yes,Delivered,4.4,Cloudy,No Offer,Medium
ORD00424,CUST0602,22-02-2025,February,Bengaluru,Central,Tandoor Tales,South Indian,Returning,3,₹ 607.77,₹ 0.00,₹ 45.00,₹ 30.39,₹ 683.16,Credit Card,Zippy,1.7,20,29,9,Yes,Delivered,3.8,Cloudy,No Offer,High
ORD00425,CUST0455,30-04-2025,April,Bengaluru,East,Noodle Hub,Chinese,Returning,2,₹ 559.01,₹ 0.00,₹ 35.00,₹ 27.95,₹ 621.96,Wallet,DoorDashPro,6.5,40,41,1,No,Delivered,4.3,Clear,No Offer,High
ORD00426,CUST0391,10-03-2025,March,Kolkata,Central,Roll Nation,Desserts,Returning,3,₹ 640.99,₹ 0.00,₹ 0.00,₹ 32.05,₹ 673.04,Credit Card,UrbanRunner,3.7,43,45,2,No,Delivered,4.1,Clear,Free Delivery,High
ORD00427,CUST0319,14-06-2025,June,Kolkata,North,Pizza Palace,Healthy,Premium,2,₹ 529.72,₹ 105.94,₹ 25.00,₹ 21.19,₹ 469.97,UPI,FastFleet,2.4,27,33,6,Yes,Delivered,4.7,Rainy,20% Off,High
ORD00428,CUST0518,12-04-2025,April,Delhi,Central,Roll Nation,Chinese,New,2,₹ 702.22,₹ 105.33,₹ 35.00,₹ 29.84,₹ 661.73,Cash,UrbanRunner,10.5,61,67,6,Yes,Delivered,4.3,Clear,Combo Offer,Medium
ORD00429,CUST0074,10-08-2025,August,Jaipur,North,Noodle Hub,Desserts,Premium,2,₹ 419.11,₹ 50.00,₹ 55.00,₹ 18.46,₹ 442.57,Debit Card,DoorDashPro,9,50,54,4,No,Delivered,3.7,Clear,Flat 50,High
ORD00430,CUST0040,11-03-2025,March,Delhi,South,Spice Junction,Biryani,Premium,4,"₹ 1,214.50",₹ 50.00,₹ 45.00,₹ 58.23,"₹ 1,267.73",Debit Card,Zippy,11.7,61,65,4,No,Delivered,3.8,Clear,Flat 50,Medium
ORD00431,CUST0152,17-07-2025,July,Pune,East,Flavour Factory,South Indian,Returning,4,₹ 838.41,₹ 167.68,₹ 45.00,₹ 33.54,₹ 749.27,Debit Card,DoorDashPro,9.1,49,60,11,Yes,Delivered,3.6,Rainy,20% Off,High
ORD00432,CUST0310,06-11-2025,November,Delhi,East,Zest Kitchen,Chinese,Returning,1,₹ 159.83,₹ 0.00,₹ 45.00,₹ 7.99,₹ 212.82,Credit Card,UrbanRunner,5.4,33,39,6,Yes,Delivered,4.3,Rainy,No Offer,High
ORD00433,CUST0504,30-09-2025,September,Hyderabad,West,Burger Barn,Pizza,Returning,3,"₹ 1,393.91",₹ 0.00,₹ 0.00,₹ 69.70,"₹ 1,463.61",Debit Card,Zippy,11.2,60,55,-5,No,Refunded,,Cloudy,Free Delivery,Medium
ORD00434,CUST0061,19-02-2025,February,Pune,Central,Roll Nation,Desserts,Returning,2,₹ 348.08,₹ 0.00,₹ 25.00,₹ 17.40,₹ 390.48,Credit Card,FastFleet,6.5,37,43,6,Yes,Delivered,3.8,Rainy,No Offer,High
ORD00435,CUST0273,09-04-2025,April,Pune,West,Burger Barn,Momos,Premium,1,₹ 127.58,₹ 0.00,₹ 35.00,₹ 6.38,₹ 168.96,Credit Card,Zippy,1.3,25,28,3,No,Delivered,4.4,Rainy,No Offer,Medium
ORD00436,CUST0409,07-12-2025,December,Mumbai,Central,Tandoor Tales,Biryani,Returning,4,"₹ 1,125.79",₹ 168.87,₹ 35.00,₹ 47.85,"₹ 1,039.77",Debit Card,QuickRider,5.1,40,42,2,No,Cancelled,,Cold,Combo Offer,Low
ORD00437,CUST0487,09-11-2025,November,Chennai,North,Cafe Crave,Biryani,Premium,2,₹ 426.67,₹ 85.33,₹ 0.00,₹ 17.07,₹ 358.41,Cash,UrbanRunner,7.6,53,55,2,No,Delivered,3.7,Clear,20% Off,High
ORD00438,CUST0103,31-07-2025,July,Chennai,North,Urban Bites,South Indian,Premium,2,₹ 363.55,₹ 72.71,₹ 55.00,₹ 14.54,₹ 360.38,Debit Card,QuickRider,6.3,35,45,10,No,Refunded,,Clear,20% Off,Medium
ORD00439,CUST0247,31-05-2025,May,Delhi,Central,Flavour Factory,Momos,New,3,₹ 572.71,₹ 0.00,₹ 0.00,₹ 28.64,₹ 601.35,Cash,FastFleet,2.8,37,47,10,Yes,Delivered,2.6,Cold,Free Delivery,Medium
ORD00440,CUST0341,19-04-2025,April,Bengaluru,North,Spice Junction,Desserts,New,3,₹ 549.00,₹ 0.00,₹ 0.00,₹ 27.45,₹ 576.45,Debit Card,FastFleet,11.5,52,62,10,Yes,Delivered,4.3,Cloudy,Free Delivery,High
ORD00441,CUST0131,22-10-2025,October,Chennai,West,Quick Fork,Desserts,Premium,2,₹ 357.02,₹ 0.00,₹ 0.00,₹ 17.85,₹ 374.87,Cash,DoorDashPro,2,27,25,-2,No,Delivered,4.7,Cloudy,Free Delivery,High
ORD00442,CUST0472,14-07-2025,July,Kolkata,Central,Wok Express,Rolls,Returning,3,₹ 550.80,₹ 0.00,₹ 25.00,₹ 27.54,₹ 603.34,Cash,DoorDashPro,6.7,42,37,-5,No,Delivered,3.3,Clear,No Offer,Medium
ORD00443,CUST0386,16-03-2025,March,Mumbai,West,Dosa Delight,Healthy,Returning,1,₹ 226.61,₹ 45.32,₹ 0.00,₹ 9.06,₹ 190.35,Credit Card,Zippy,4,42,43,1,No,Delivered,4,Cloudy,20% Off,High
ORD00444,CUST0541,20-06-2025,June,Mumbai,South,Biryani House,Biryani,Premium,2,₹ 683.30,₹ 0.00,₹ 35.00,₹ 34.16,₹ 752.46,Cash,DoorDashPro,5.6,46,53,7,Yes,Delivered,4,Cold,No Offer,Low
ORD00445,CUST0149,25-05-2025,May,Pune,North,Momo Street,Burger,Returning,1,₹ 304.29,₹ 0.00,₹ 0.00,₹ 15.21,₹ 319.50,Wallet,FastFleet,8.2,43,53,10,Yes,Delivered,3.4,Clear,Free Delivery,High
ORD00446,CUST0528,22-04-2025,April,Kolkata,East,Burger Barn,Momos,Returning,4,₹ 625.42,₹ 0.00,₹ 0.00,₹ 31.27,₹ 656.69,Credit Card,DoorDashPro,2.1,36,32,-4,No,Delivered,4.1,Clear,No Offer,Medium
ORD00447,CUST0456,31-10-2025,October,Pune,South,Burger Barn,Biryani,New,5,"₹ 1,536.77",₹ 0.00,₹ 45.00,₹ 76.84,"₹ 1,658.61",Cash,DoorDashPro,9.5,45,52,7,Yes,Delivered,3.9,Cloudy,No Offer,High
ORD00448,CUST0129,06-01-2025,January,Bengaluru,North,Flavour Factory,Healthy,New,5,"₹ 1,339.81",₹ 50.00,₹ 0.00,₹ 64.49,"₹ 1,354.30",Wallet,Zippy,9.7,49,57,8,Yes,Delivered,4.1,Clear,Flat 50,High
ORD00449,CUST0121,16-06-2025,June,Delhi,West,Tandoor Tales,Biryani,Returning,5,"₹ 1,281.76",₹ 0.00,₹ 0.00,₹ 64.09,"₹ 1,345.85",Wallet,FastFleet,6.9,38,39,1,No,Cancelled,,Cloudy,Free Delivery,High
ORD00450,CUST0434,03-11-2025,November,Jaipur,East,Urban Bites,Pizza,New,1,₹ 432.77,₹ 86.55,₹ 55.00,₹ 17.31,₹ 418.53,Credit Card,Zippy,3.8,27,25,-2,No,Delivered,3.9,Clear,20% Off,High
ORD00451,CUST0221,08-05-2025,May,Hyderabad,Central,Dosa Delight,Healthy,Returning,3,₹ 999.55,₹ 50.00,₹ 55.00,₹ 47.48,"₹ 1,052.03",Debit Card,FastFleet,6.9,41,37,-4,No,Delivered,4.4,Cloudy,Flat 50,Medium
ORD00452,CUST0147,05-11-2025,November,Chennai,East,Zest Kitchen,Burger,Returning,4,₹ 982.87,₹ 0.00,₹ 25.00,₹ 49.14,"₹ 1,057.01",Wallet,UrbanRunner,5.4,33,41,8,No,Cancelled,,Cold,No Offer,High
ORD00453,CUST0562,15-04-2025,April,Hyderabad,South,Foodie's Stop,South Indian,Returning,4,₹ 909.19,₹ 181.84,₹ 45.00,₹ 36.37,₹ 808.72,Wallet,QuickRider,5.2,37,35,-2,No,Delivered,3.9,Clear,20% Off,High
ORD00454,CUST0502,03-02-2025,February,Bengaluru,East,Healthy Bowl,South Indian,New,1,₹ 99.00,₹ 0.00,₹ 45.00,₹ 4.95,₹ 148.95,Credit Card,Zippy,11.5,52,56,4,No,Delivered,5,Clear,No Offer,High
ORD00455,CUST0526,28-09-2025,September,Hyderabad,Central,Zest Kitchen,North Indian,New,4,"₹ 1,493.62",₹ 0.00,₹ 55.00,₹ 74.68,"₹ 1,623.30",UPI,FastFleet,7.1,48,52,4,No,Delivered,4.9,Rainy,No Offer,Low
ORD00456,CUST0439,03-12-2025,December,Pune,Central,Urban Bites,North Indian,Premium,2,₹ 644.42,₹ 128.88,₹ 45.00,₹ 25.78,₹ 586.32,Debit Card,UrbanRunner,3,35,39,4,No,Delivered,3.7,Cloudy,20% Off,High
ORD00457,CUST0011,28-04-2025,April,Bengaluru,East,Momo Street,Desserts,Returning,2,₹ 395.60,₹ 0.00,₹ 0.00,₹ 19.78,₹ 415.38,UPI,QuickRider,1.9,29,44,15,Yes,Delivered,3.7,Rainy,No Offer,High
ORD00458,CUST0173,13-12-2025,December,Jaipur,Central,Burger Barn,Rolls,Returning,1,₹ 149.31,₹ 0.00,₹ 35.00,₹ 7.47,₹ 191.78,Wallet,UrbanRunner,3.7,42,38,-4,No,Delivered,3.6,Cloudy,No Offer,Medium
ORD00459,CUST0219,26-04-2025,April,Chennai,South,Curry Corner,Rolls,Premium,2,₹ 319.60,₹ 50.00,₹ 25.00,₹ 13.48,₹ 308.08,Cash,Zippy,10.1,48,58,10,Yes,Delivered,4.1,Clear,Flat 50,Low
ORD00460,CUST0010,20-11-2025,November,Hyderabad,Central,Cafe Crave,Biryani,Premium,1,₹ 214.58,₹ 0.00,₹ 35.00,₹ 10.73,₹ 260.31,Cash,Zippy,2.2,32,32,0,No,Delivered,4,Hot,No Offer,Medium
ORD00461,CUST0450,09-08-2025,August,Bengaluru,Central,Dosa Delight,Rolls,Returning,3,₹ 518.93,₹ 0.00,₹ 35.00,₹ 25.95,₹ 579.88,Cash,QuickRider,5,35,43,8,Yes,Delivered,4.5,Rainy,No Offer,Medium
ORD00462,CUST0501,24-03-2025,March,Pune,North,Wok Express,South Indian,New,4,₹ 819.26,₹ 0.00,₹ 0.00,₹ 40.96,₹ 860.22,Debit Card,UrbanRunner,2.8,29,32,3,No,Delivered,4.4,Cold,No Offer,High
ORD00463,CUST0297,11-09-2025,September,Pune,Central,Dosa Delight,Desserts,New,2,₹ 401.48,₹ 0.00,₹ 0.00,₹ 20.07,₹ 421.55,UPI,DoorDashPro,1.6,29,24,-5,No,Delivered,4.7,Clear,Free Delivery,High
ORD00464,CUST0515,06-09-2025,September,Pune,South,Dosa Delight,Momos,Returning,1,₹ 278.26,₹ 0.00,₹ 25.00,₹ 13.91,₹ 317.17,Credit Card,UrbanRunner,8.3,52,50,-2,No,Delivered,3.2,Clear,No Offer,Medium
ORD00465,CUST0237,03-04-2025,April,Delhi,South,Dosa Delight,Pizza,Returning,2,₹ 657.92,₹ 98.69,₹ 0.00,₹ 27.96,₹ 587.19,Debit Card,FastFleet,10.5,58,62,4,No,Delivered,4.4,Clear,Combo Offer,Medium
ORD00466,CUST0484,22-06-2025,June,Kolkata,Central,Urban Bites,Desserts,Returning,3,₹ 528.66,₹ 0.00,₹ 0.00,₹ 26.43,₹ 555.09,Debit Card,DoorDashPro,3,24,29,5,No,Delivered,3.8,Clear,No Offer,High
ORD00467,CUST0283,07-11-2025,November,Delhi,East,Curry Corner,Healthy,Returning,1,₹ 226.35,₹ 0.00,₹ 25.00,₹ 11.32,₹ 262.67,UPI,FastFleet,4.6,39,45,6,Yes,Delivered,3.4,Cloudy,No Offer,High
ORD00468,CUST0158,27-10-2025,October,Bengaluru,South,Burger Barn,Momos,New,4,₹ 659.72,₹ 0.00,₹ 55.00,₹ 32.99,₹ 747.71,Credit Card,Zippy,7.8,47,48,1,No,Delivered,4.2,Cloudy,No Offer,Medium
ORD00469,CUST0580,07-03-2025,March,Hyderabad,Central,Curry Corner,South Indian,Returning,1,₹ 126.75,₹ 0.00,₹ 0.00,₹ 6.34,₹ 133.09,UPI,Zippy,9.7,49,53,4,No,Delivered,4.2,Rainy,Free Delivery,High
ORD00470,CUST0607,22-12-2025,December,Pune,West,Flavour Factory,Rolls,Premium,5,₹ 772.77,₹ 0.00,₹ 45.00,₹ 38.64,₹ 856.41,Credit Card,Zippy,7.7,44,44,0,No,Delivered,4.8,Clear,No Offer,Low
ORD00471,CUST0053,20-09-2025,September,Hyderabad,East,Roll Nation,Chinese,Returning,2,₹ 696.77,₹ 0.00,₹ 0.00,₹ 34.84,₹ 731.61,Wallet,FastFleet,8,47,50,3,No,Delivered,4.3,Cold,No Offer,High
ORD00472,CUST0287,18-04-2025,April,Chennai,Central,Momo Street,South Indian,New,2,₹ 351.20,₹ 0.00,₹ 35.00,₹ 17.56,₹ 403.76,Wallet,FastFleet,11.8,50,52,2,No,Delivered,4.6,Hot,No Offer,High
ORD00473,CUST0491,12-05-2025,May,Bengaluru,West,Zest Kitchen,North Indian,Returning,3,"₹ 1,099.31",₹ 0.00,₹ 45.00,₹ 54.97,"₹ 1,199.28",Cash,Zippy,2.7,30,38,8,Yes,Delivered,4.6,Cloudy,No Offer,Medium
ORD00474,CUST0466,11-09-2025,September,Delhi,South,Foodie's Stop,Chinese,Returning,1,₹ 226.68,₹ 45.34,₹ 45.00,₹ 9.07,₹ 235.41,Credit Card,QuickRider,8.6,46,43,-3,No,Delivered,5,Clear,20% Off,High
ORD00475,CUST0109,21-02-2025,February,Kolkata,Central,Tandoor Tales,Pizza,Returning,1,₹ 590.02,₹ 0.00,₹ 0.00,₹ 29.50,₹ 619.52,UPI,UrbanRunner,2.6,22,17,-5,No,Cancelled,,Cloudy,Free Delivery,Medium
ORD00476,CUST0106,23-06-2025,June,Delhi,West,Cafe Crave,Momos,Returning,2,₹ 390.89,₹ 0.00,₹ 25.00,₹ 19.54,₹ 435.43,Debit Card,UrbanRunner,1.6,27,25,-2,No,Delivered,4.8,Cloudy,No Offer,High
ORD00477,CUST0079,01-08-2025,August,Mumbai,North,Noodle Hub,Chinese,Returning,2,₹ 657.58,₹ 131.52,₹ 45.00,₹ 26.30,₹ 597.36,Debit Card,UrbanRunner,8.6,43,46,3,No,Delivered,4.5,Rainy,20% Off,Medium
ORD00478,CUST0378,20-06-2025,June,Bengaluru,North,Dosa Delight,Momos,New,2,₹ 307.69,₹ 0.00,₹ 45.00,₹ 15.38,₹ 368.07,Wallet,DoorDashPro,2.7,32,36,4,No,Delivered,5,Cloudy,No Offer,High
ORD00479,CUST0395,31-12-2025,December,Kolkata,South,Momo Street,Burger,New,4,"₹ 1,028.92",₹ 205.78,₹ 0.00,₹ 41.16,₹ 864.30,Cash,DoorDashPro,2.2,34,37,3,No,Delivered,4.1,Cold,20% Off,Medium
ORD00480,CUST0592,13-06-2025,June,Jaipur,West,Momo Street,Momos,New,5,₹ 826.22,₹ 0.00,₹ 45.00,₹ 41.31,₹ 912.53,Credit Card,FastFleet,6.9,50,57,7,Yes,Delivered,3.6,Rainy,No Offer,High
ORD00481,CUST0432,26-12-2025,December,Chennai,North,Spice Junction,Chinese,Returning,1,₹ 254.68,₹ 38.20,₹ 0.00,₹ 10.82,₹ 227.30,Cash,FastFleet,11,59,58,-1,No,Delivered,4.8,Hot,Combo Offer,High
ORD00482,CUST0427,18-04-2025,April,Delhi,North,Tandoor Tales,Burger,Returning,1,₹ 354.10,₹ 0.00,₹ 55.00,₹ 17.71,₹ 426.81,Cash,FastFleet,1.8,25,31,6,Yes,Delivered,4.1,Clear,No Offer,Medium
ORD00483,CUST0406,04-04-2025,April,Delhi,Central,Meal Monk,North Indian,Returning,1,₹ 369.40,₹ 0.00,₹ 35.00,₹ 18.47,₹ 422.87,Debit Card,QuickRider,2.2,22,18,-4,No,Delivered,4.4,Hot,No Offer,Medium
ORD00484,CUST0573,15-12-2025,December,Hyderabad,Central,Roll Nation,Rolls,Returning,3,₹ 541.20,₹ 81.18,₹ 0.00,₹ 23.00,₹ 483.02,Cash,UrbanRunner,6.7,39,46,7,Yes,Delivered,4.1,Cloudy,Combo Offer,Medium
ORD00485,CUST0067,09-02-2025,February,Chennai,West,Biryani House,Desserts,New,2,₹ 399.38,₹ 79.88,₹ 35.00,₹ 15.98,₹ 370.48,Debit Card,FastFleet,2.2,23,28,5,No,Delivered,4,Clear,20% Off,Medium
ORD00486,CUST0290,02-11-2025,November,Hyderabad,South,Wok Express,Rolls,Returning,1,₹ 242.80,₹ 0.00,₹ 55.00,₹ 12.14,₹ 309.94,UPI,QuickRider,7.2,51,56,5,No,Delivered,3.7,Clear,No Offer,Medium
ORD00487,CUST0641,14-09-2025,September,Pune,East,Burger Barn,Burger,Returning,2,₹ 670.81,₹ 0.00,₹ 0.00,₹ 33.54,₹ 704.35,Wallet,Zippy,7.5,49,50,1,No,Delivered,4.6,Rainy,No Offer,Medium
ORD00488,CUST0245,29-04-2025,April,Delhi,South,Flavour Factory,Rolls,Premium,3,₹ 564.06,₹ 112.81,₹ 45.00,₹ 22.56,₹ 518.81,Wallet,FastFleet,9.6,53,61,8,Yes,Delivered,3.9,Clear,20% Off,High
ORD00489,CUST0092,09-11-2025,November,Jaipur,North,Dosa Delight,Biryani,Returning,1,₹ 135.52,₹ 47.43,₹ 45.00,₹ 4.40,₹ 137.49,Debit Card,Zippy,2,31,35,4,No,Delivered,4.1,Clear,Flat 50,High
ORD00490,CUST0270,02-04-2025,April,Jaipur,East,Dosa Delight,Healthy,Premium,3,₹ 998.00,₹ 50.00,₹ 35.00,₹ 47.40,"₹ 1,030.40",Wallet,Zippy,5.4,35,40,5,No,Delivered,3.9,Clear,Flat 50,Low
ORD00491,CUST0548,14-11-2025,November,Mumbai,Central,Dosa Delight,Biryani,Premium,5,"₹ 1,294.02",₹ 0.00,₹ 45.00,₹ 64.70,"₹ 1,403.72",Debit Card,QuickRider,10.4,53,62,9,Yes,Delivered,3.7,Clear,No Offer,High
ORD00492,CUST0219,25-02-2025,February,Bengaluru,West,Wok Express,Desserts,Returning,5,₹ 957.58,₹ 0.00,₹ 45.00,₹ 47.88,"₹ 1,050.46",UPI,DoorDashPro,3.3,39,48,9,Yes,Delivered,4.3,Clear,No Offer,High
ORD00493,CUST0463,18-10-2025,October,Pune,North,Noodle Hub,South Indian,Premium,1,₹ 291.99,₹ 0.00,₹ 45.00,₹ 14.60,₹ 351.59,Credit Card,QuickRider,4,32,29,-3,No,Delivered,5,Clear,No Offer,High
ORD00494,CUST0364,26-09-2025,September,Hyderabad,South,Pizza Palace,Biryani,Premium,3,₹ 937.93,₹ 0.00,₹ 25.00,₹ 46.90,"₹ 1,009.83",Cash,UrbanRunner,3.2,37,54,17,Yes,Delivered,4.1,Rainy,No Offer,Medium
ORD00495,CUST0129,19-07-2025,July,Mumbai,North,Zest Kitchen,Momos,New,4,₹ 713.24,₹ 0.00,₹ 25.00,₹ 35.66,₹ 773.90,Debit Card,QuickRider,6.5,44,52,8,Yes,Delivered,3.8,Clear,No Offer,High
ORD00496,CUST0128,24-11-2025,November,Mumbai,South,Quick Fork,Desserts,Returning,3,₹ 355.04,₹ 0.00,₹ 25.00,₹ 17.75,₹ 397.79,Wallet,QuickRider,11.5,49,55,6,Yes,Delivered,4.5,Clear,No Offer,High
ORD00497,CUST0448,29-11-2025,November,Pune,East,Quick Fork,South Indian,Returning,2,₹ 385.02,₹ 0.00,₹ 45.00,₹ 19.25,₹ 449.27,Debit Card,DoorDashPro,5.7,37,42,5,No,Delivered,3.5,Rainy,No Offer,Medium
